title,views,likes_x,dislikes,comment_total,L/D,likes_y,replies,poitive_score,negative_score,neutral_score,compound_score,compound_score_comm
The brother of Las Vegas gunman Stephen Paddock speaks for a second time,1944910,5826,2697,13034,2.1601779755283648,2.0,0.25,0.0355,0.208,0.7565,-0.6255,0.0
The future of medical technology,187249,9025,273,941,33.05860805860806,349.0,82.0,0.076,0.027,0.898,0.5271,0.0
The genius of Leonardo da Vinci,11750,172,5,13,34.4,3.0,0.0,0.067,0.151,0.782,-0.6776,0.0
The gun modification that made the Las Vegas shooting so deadly,788443,20211,5358,7274,3.7721164613661813,1.0,0.0,0.1357142857142857,0.21057142857142858,0.6537142857142858,-0.1523857142857143,-0.34
The internet made me cry... again.,214806,16803,284,2588,59.16549295774648,2.0,0.0,0.552,0.0,0.448,0.7125,0.0
The most UNDERRATED lens EVERYONE needs!,292477,17806,184,2028,96.77173913043478,1326.0,217.0,0.299,0.0,0.701,0.7798,0.0
The only The Last Jedi Trailer Reaction you need,140478,7009,569,1592,12.318101933216168,613.0,33.0,0.232,0.204,0.563,0.2023,0.0
The only dating advice you'll ever need,447037,25068,710,1299,35.307042253521125,3.0,0.0,0.15,0.0,0.85,0.4721,0.0
The only wild monkeys in Europe,378006,12268,434,1829,28.267281105990783,412.0,30.0,0.108,0.0,0.892,0.7545,0.0
The real reason To Kill A Mockingbird became so famous,517133,14122,1718,2237,8.220023282887079,1863.0,86.0,0.0,0.116,0.884,-0.5514,-0.6908
The rest of the Mean Girls cast joins the fight...,40122,267,35,33,7.628571428571429,16.0,1.0,0.302,0.0,0.698,0.38020000000000004,0.0
The rise and fall of the American fallout shelter,506670,14809,387,1327,38.26614987080104,3.0,0.0,0.065,0.198,0.737,-0.6997,0.0
The strange case of the cyclops sheep - Tien Nguyen,319257,13148,123,542,106.89430894308943,3.0,0.0,0.0,0.0,1.0,0.0,-0.2023
The surprising cause of stomach ulcers - Rusha Modi,383678,15067,222,623,67.86936936936937,11.0,0.0,0.083,0.169,0.748,-0.6124,0.2732
The xx - On Hold (Jamie xx Remix),297168,8603,166,390,51.825301204819276,28.0,1.0,0.0,0.0,1.0,0.0,0.0
Themyscira - SNL,3858869,38288,6347,5619,6.032456278556799,3.0,0.0,0.198,0.0,0.802,0.7129,0.0
Theresa May's Brexit speech in Florence - watch live,43870,101,225,472,0.4488888888888889,78.0,11.0,0.0,0.0,1.0,0.0,0.0
These Are The Best Features Coming To iPhones.,352284,13099,508,1297,25.78543307086614,440.0,104.0,0.15,0.0,0.85,0.7684,0.6369
These Are the Events That Will Happen Before 2050,3520679,83532,5097,21707,16.38846380223661,2577.0,323.0,0.212,0.07,0.718,0.9089,0.0
Things I Feel Guilty About,2266878,140428,1013,23527,138.6258637709773,16196.0,393.0,0.0,0.0,1.0,0.0,-0.4215
Things you didn't know about cat play! - Simon's Cat | LOGIC,111901,5230,71,349,73.66197183098592,8.0,0.0,0.196,0.127,0.678,0.3948,0.4003
Things you need to know about Pennywise,49254,2668,117,547,22.803418803418804,313.0,21.0,0.0,0.0,1.0,0.0,0.0
This AI Doesn’t Need Any Help from Humans,181608,7375,116,855,63.577586206896555,1.0,0.0,0.0816,0.098,0.8203999999999999,0.08128,0.4019
This Is Us - Aftershow: Season 2 Episode 1 (Digital Exclusive - Presented by Chevrolet),68909,697,20,84,34.85,201.0,14.0,0.0,0.326,0.674,-0.7003,0.128
This Week I Learned to Blacksmith with Alec Steele,340866,15401,121,1922,127.28099173553719,2201.0,43.0,0.587,0.0,0.413,0.9077,0.0
This Week I Learned to Solve the 5x5x5 Rubik's Cube,329162,10779,168,2273,64.16071428571429,6.0,0.0,0.314,0.0,0.686,0.4939,0.2023
This cat just realised that he's been neutered.. Wait for it \n\nNewsflare,67423,142,25,25,5.68,8.0,0.3333333333333333,0.07533333333333334,0.027333333333333334,0.8973333333333334,0.17020000000000002,0.0
This drone that carries your child is terrifying,167891,8821,386,767,22.85233160621761,1.0,0.0,0.2654666666666667,0.0,0.7345333333333334,0.2189866666666667,-0.5719
This is Star Wars Battlefront 2,3384577,121972,3291,23436,37.06229109693103,4.0,0.0,0.0,0.363,0.637,-0.8442,-0.7003
Thomas Rhett & Bobby Bones surprise fans with Life Changes,50664,331,11,17,30.09090909090909,6.0,4.0,0.179,0.0,0.821,0.7684,0.2732
Thomas Rhett - Sweetheart (Static Video),376381,8909,170,334,52.40588235294118,5.0,1.0,0.0805,0.0,0.9195,0.1806,0.6486
Thor 3: Ragnarok - 1987 Trailer (Nerdist Presents),422516,16068,176,1101,91.29545454545455,2.0,0.0,0.19799999999999998,0.12,0.682,-0.0029750000000000054,0.0
Thor Ragnarok Puny God Trailer (2017) Marvel Superhero Movie HD,19682,398,31,61,12.838709677419354,77.0,2.0,0.0,0.429,0.571,-0.4588,0.5994
Thor: Ragnarok's Director Responds to IGN Comments,119303,3468,476,954,7.285714285714286,335.0,14.0,0.354,0.0,0.646,0.9724,0.0
Three Bizarre Cases Of Alien Abductions,1401785,62036,680,7218,91.22941176470589,2.0,0.0,0.0,0.0,1.0,0.0,-0.6486
Thrust SSC - still the only car to travel faster than the speed of sound,125416,1199,70,211,17.12857142857143,91.0,2.0,0.0,0.0,1.0,0.0,0.0
Thundercat - 'Show You The Way (feat. Michael McDonald & Kenny Loggins)' (Official Video),109163,5175,34,315,152.2058823529412,11.0,3.0,0.0,0.0,1.0,0.0,0.0
"Tim McGraw, Faith Hill - The Rest of Our Life",833978,9825,431,406,22.79582366589327,10.0,2.0,0.0,0.0,1.0,0.0,0.4215
"Tim McGraw, Faith Hill - The Rest of Our Life (Audio)",141358,2587,67,177,38.61194029850746,50.0,4.0,0.0,0.036,0.964,-0.1689,0.4215
"Tim McGraw, Faith Hill - The Rest of Our Life Music Video (Behind the Scenes: Tim McGraw)",34536,301,29,34,10.379310344827585,8.0,4.0,0.0,0.0,1.0,0.0,0.4215
Tina Fey's Daughter Learned the Wrong Lessons from Mean Girls,179848,2461,83,156,29.650602409638555,355.0,6.0,0.228,0.114,0.659,0.4404,-0.4767
Tiësto & John Christian - Scream (Official Video),172273,9401,219,346,42.926940639269404,11.0,2.0,0.275,0.0,0.725,0.5859,-0.4019
Tiësto ft. Aloe Blacc & Stargate - Carry You Home (Official Video),161948,8061,158,317,51.01898734177215,16.0,0.0,0.335,0.226,0.439,0.4111,0.0
Tom Brady Leads Efficient TD Drive to Take the Lead! | Patriots vs. Buccaneers | NFL Wk 5 Highlights,60482,281,45,207,6.2444444444444445,34.0,7.0,0.457,0.0,0.543,0.6369,0.4753
Tom Petty  - I Won't Back Down live Hollywood Bowl 09.25.2017,92425,689,15,165,45.93333333333333,55.0,8.0,0.246,0.246,0.508,0.0,-0.2023
Tom Petty & The Heartbreakers  -- American Girl,754178,4930,123,759,40.08130081300813,8.0,0.0,0.0,0.0,1.0,0.0,-0.5994
Tom Petty & the Heartbreakers~Last Two Songs~You Wreck Me/American Girl~Hollywood Bowl~9/25/2017,302819,1613,39,403,41.35897435897436,47.0,4.0,0.404,0.054,0.542,0.9312,-0.5719
"Tom Petty, Rock ’N’ Roll Legend, Dies At Age 66 | TODAY",29556,246,13,93,18.923076923076923,29.0,3.0,0.297,0.0,0.703,0.7457,-0.2023
Tom Walker - Leave a Light On (Official Video),127586,8153,1069,365,7.626753975678204,26.0,1.0,0.068,0.116,0.816,-0.7511,-0.0516
Tomb Raider - Trailer Review,287517,10752,256,2418,42.0,16.0,0.5,0.0,0.2975,0.7025,-0.41135,0.0
Tommy Geez Finally out of Jail! (Cardi B ex & 03G afflicted),5044,5,1,3,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Tommy Wiseau On Why James Franco Was Perfect For 'The Disaster Artist' | Los Angeles Times,298016,5118,46,754,111.26086956521739,312.0,6.0,0.403,0.0,0.597,0.8957,-0.1027
Toni Braxton - Deadwood (Audio),130027,5383,117,917,46.00854700854701,17.0,2.0,0.569,0.0,0.431,0.765,0.0
Too Faced Peaches and Cream GRWM | First Impressions | soothingsista,32213,1790,12,148,149.16666666666666,74.0,5.5,0.421,0.0,0.579,0.9301,0.2263
Too Good At Goodbyes - SAM SMITH | Alicia Moffet & KHS Cover,416418,23565,187,754,126.01604278074866,6.0,0.0,0.165,0.132,0.704,0.9795,0.4404
Top 10 Cinematographers of All Time,231248,9484,150,1030,63.22666666666667,3.0,1.0,0.318,0.0,0.682,0.7902,0.2023
Top 10 Clara Moments,89664,6653,46,561,144.6304347826087,1.0,0.0,0.21189473684210525,0.035894736842105264,0.7522105263157896,0.30784736842105265,0.2023
Top 10 Dunks From The 2017 NBA Preseason,64483,1206,19,101,63.473684210526315,51.0,6.5,0.2135,0.0515,0.7344999999999999,0.39225,0.2023
Top 10 Greatest Movie Car Chases from the 80's | Donut Media,67910,2139,40,221,53.475,54.0,3.0,0.0,0.0,1.0,0.0,0.7184
"Top 10 Raw moments: WWE Top 10, September 25, 2017",1130296,18105,933,1778,19.405144694533764,4.0,7.0,0.0,0.0,1.0,0.0,0.3818
Top 10 Reasons LAVA Is The Best Pixar Short,233063,9587,352,2184,27.235795454545453,19.0,0.0,0.0,0.0,1.0,0.0,0.7184
Top 10 Saddest Deaths in Harry Potter (SPOILERS) (VERY SAD),900780,78834,2142,8320,36.80392156862745,10.0,0.0,0.0,0.338,0.662,-0.5526,-0.4939
Top 10 Things You Didn't Know Have Hidden Secret Uses,1781119,15301,3175,2097,4.819212598425197,3.0,0.0,0.084,0.166,0.751,-0.8849,0.2023
Top 15 Plays of Week 6 | NFL Highlights,134602,1460,57,315,25.614035087719298,25.0,2.0,0.135,0.0,0.865,0.4215,0.4215
Tori Kelly & Luis Fonsi - Hallelujah | Hand In Hand Benefit 2017,131490,2717,68,176,39.955882352941174,133.0,3.0,0.31,0.0,0.69,0.6688,0.9246
Tour Documentary - Episode 2,97674,16487,59,857,279.4406779661017,23.0,2.0,0.324,0.0,0.676,0.9594,0.0
Tourist terrified by new glass walkway that cracks under weight,5145601,38234,7372,6861,5.186380900705371,10.0,0.0,0.259,0.129,0.612,0.4404,-0.6124
Tove Lo - Disco Tits,801580,27532,1183,2100,23.273034657650044,47.0,3.0,0.0,0.0,1.0,0.0,-0.2263
Tracking Hurricane Irma 9/11,91906,270,62,219,4.354838709677419,83.0,28.0,0.0,0.658,0.342,-0.7717,0.0
Tracking Tropical Storm Nate 10/5,18001,53,9,36,5.888888888888889,7.0,3.0,0.116,0.108,0.776,-0.296,0.0
Trader Joe's Pumpkin Spice Taste Test,1564867,40014,723,3846,55.344398340248965,24.0,0.0,0.188,0.041,0.771,0.9767,0.0
Trapped in a Snake Tank Pt. 2: 6ft Boa Constrictor,1356350,38938,519,3713,75.02504816955684,3.0,0.0,0.341,0.158,0.5,0.4926,-0.5267
Treating hurricanes like war zones hurts survivors,304781,15511,2159,2161,7.184344603983326,2.0,0.0,0.0,0.088,0.912,-0.3818,-0.6705
True Love: Songify Princess Bride,86415,5073,231,347,21.961038961038962,154.0,21.0,0.078,0.0,0.922,0.4995,0.7906
Trump Attacks Protesting Athletes: A Closer Look,1828022,31009,2608,5744,11.889953987730062,25.0,3.0,0.411,0.0,0.589,0.636,-0.6908
Trump Attacks the Mayor of San Juan: A Closer Look,1584268,26086,1872,4012,13.934829059829058,1.0,0.0,0.14525,0.189,0.665875,-0.06585,-0.4404
Trump Blames Puerto Rico For Running Up His Budget,2181765,31174,5842,9919,5.3361862375898665,7.0,2.0,0.074,0.137,0.789,-0.8313,-0.4019
"Trump Lies About Taxes, Health Care Amid Cabinet Scandals: A Closer Look",2183518,25038,3830,5302,6.53733681462141,6.0,0.0,0.115,0.144,0.741,-0.25,-0.4215
Trump and Russia: An Introduction to What We Know (and What We Don't),313038,16494,2248,2638,7.337188612099644,1519.0,161.0,0.123,0.035,0.842,0.9948,0.0
Trump delivers remarks,10906,54,52,56,1.0384615384615385,6.0,3.5,0.124,0.339,0.537,-0.6369,0.0
Trump in San Juan: Maria has thrown US budget out of whack,16252,82,178,211,0.4606741573033708,107.0,3.0,0.0,0.42,0.58,-0.4404,0.0
Trump slams Clinton for defending NFL anthem protests,55762,1265,760,1873,1.6644736842105263,33.0,5.0,0.0,0.0,1.0,0.0,-0.2263
Trump's NFL Comments Have Everything To Do With Race,1848824,38722,10645,13568,3.637576326914044,2.0,0.0,0.056,0.161,0.782,-0.946,0.0
Try-On FALL HAUL! Fashion + Drugstore Makeup | Ingrid Nilsen,208370,6608,151,393,43.76158940397351,4.0,0.8,0.3088,0.034,0.6572,0.36584,0.0
Trying $3000 Lace Front Wigs With Pia Muehlenbeck!,218393,5977,303,488,19.726072607260726,192.0,1.0,0.47,0.0,0.53,0.8349,0.0
Trying out the ENTIRE Fenty Beauty Line!,35671,1533,58,163,26.43103448275862,75.0,3.0,0.472,0.0,0.528,0.9246,0.6239
Trying to play Game Boy,2694212,37659,3072,7207,12.2587890625,29.0,0.5,0.0,0.0,1.0,0.0,0.34
Turtles All the Way Down!!! A Reunion Video,246029,15603,217,2189,71.90322580645162,9.0,1.0,0.0,0.0,1.0,0.0,0.0
Twin Swap Prank On My Boyfriend with The Merrell Twins!,1857916,62947,1027,3539,61.2921129503408,14.0,2.0,0.0,0.0,1.0,0.0,0.0
Two Minutes with Mitch Henck: Bicyclists finally lose one,1731,0,4,4,0.0,2.0,0.5,0.0885,0.059,0.853,0.35550000000000004,-0.4019
Tying a Shoe,18744,1830,46,264,39.78260869565217,48.0,1.0,0.219,0.0,0.781,0.6369,0.0
Types Of Guys Your BFF Dates (ft. Alex Wassabi & LaurDIY),3877130,214976,2437,23636,88.21337710299548,9829.0,500.0,0.307,0.0,0.693,0.9545,0.6841
Tyrese SlamsThe Rock's Fast and Furious Spinoff  - SJU,35011,1262,62,421,20.35483870967742,3.0,0.0,0.212,0.232,0.556,0.2942,-0.5719
U2 - You’re The Best Thing About Me (Official Video),960857,21454,900,1661,23.837777777777777,9.0,0.0,0.0,0.0,1.0,0.0,0.6369
UF's Tom Petty tribute,43131,207,25,154,8.28,29.0,28.0,0.181,0.052,0.766,0.4939,-0.2023
UFC 216: Post-fight Press Conference,258327,2087,164,845,12.725609756097562,3.0,0.0,0.244,0.205,0.551,0.128,0.0
UFC 217: Bisping vs St-Pierre Toronto Press Conference,501776,4611,346,1969,13.326589595375722,4.0,3.0,0.0,0.136,0.864,-0.2247,0.0
UFC Fight Night Gdansk: Official Weigh-in,209885,1939,92,723,21.07608695652174,3.0,4.0,0.479,0.0,0.521,0.9011,-0.3818
ULTRA RARE! - Velvet Worm,1152142,49337,476,7325,103.64915966386555,2.0,1.0,0.2723333333333333,0.017333333333333333,0.7106666666666667,0.6989333333333333,0.0
UNICORN RAINBOW POOP COOKIES - NERDY NUMMIES,521166,23695,354,4923,66.93502824858757,2.0,0.0,0.2095,0.0,0.7905,0.45095,-0.0516
Uber loses London operating licence - BBC News,383000,2772,493,2138,5.622718052738337,4.0,0.0,0.0,0.139,0.861,-0.4404,-0.3804
Ultimate Pumpkin Carving Tool,220522,9875,236,5883,41.84322033898305,725.0,18.0,0.297,0.135,0.568,0.5717,0.0
Umami Burger Jaden's Impossible Trio,3300,16,3,2,5.333333333333333,2.0,0.0,0.55,0.0,0.45,0.8211,0.0
Unboxing The Mind Bending Wallpaper TV...,3205970,82608,3308,10171,24.972188633615477,3551.0,289.0,0.0,0.0,1.0,0.0,0.0
Under $300 Bedroom Makeover | Mr. Kate Decorates on a Budget,1120409,52448,712,2642,73.66292134831461,3897.0,29.0,0.438,0.0,0.562,0.8615,0.0
Unsafe bicycling no hands on handle bar,2902,2,42,17,0.047619047619047616,5.0,4.0,0.495,0.234,0.272,0.7003,-0.296
Upchurch Johnny Cash (Official Music Video),458714,13049,1369,1864,9.531775018261504,67.0,77.0,0.167,0.0,0.833,0.34,0.0
Update on Gravitational Wave Science from the LIGO-Virgo Scientific Collaborations,19443,184,10,75,18.4,23.0,4.0,0.047,0.174,0.779,-0.4767,0.0
Update: Problem with Chemo Pills,108839,3677,107,732,34.36448598130841,3.0,0.0,0.603,0.0,0.397,0.8779,-0.4019
Upgrading a $400 Gaming PC,389852,13246,674,1385,19.652818991097924,2.0,0.0,0.0,0.051,0.949,-0.1027,0.0
Uplifted Alex – EA Sports FIFA18,16625,251,32,20,7.84375,5.0,1.5,0.2275,0.0,0.7725,0.1806,0.0
Urban Decay Velvetizer-The HELL Is In This Stuff?!!? | Jackie Aina,358645,26586,255,2493,104.25882352941177,83.0,0.0,0.58,0.0,0.42,0.9006,-0.8743
Usher and Blake Shelton - Stand By Me |  Hand In Hand A Benefit For Hurricane Relief | MTV,20931,302,4,79,75.5,4.0,12.25,0.45099999999999996,0.0,0.549,0.7703,0.91
VEGAN KRISPIE TREATS | How to Cook with Megan Batoon,48296,2841,27,340,105.22222222222223,39.0,1.0,0.0,0.0,1.0,0.0,0.0
VICTORIA BECKHAM COLLECTION | Hot or Not,713595,30269,689,2306,43.931785195936136,6.0,0.0,0.233,0.116,0.651,0.3612,0.0
VIDEO: Woman dragged off Southwest Airlines flight,1269960,4195,1861,7454,2.2541644277270283,3.0,3.0,0.091,0.22025,0.68825,-0.187175,-0.0516
VINTAGE SHOPPING FOR THE FIRST TIME! (a mess lol),514052,21909,786,2391,27.874045801526716,6.0,0.0,0.375,0.033,0.593,0.9678,-0.4199
VLOGTEMBER NYC ∙ RUNNING AROUND | heyclaire,100731,5210,71,302,73.38028169014085,11.0,0.0,0.0,0.204,0.796,-0.5574,0.0
Vampy Fall Look | New Makeup -- Nicole Guerriero,314005,15492,736,1318,21.04891304347826,7.0,0.0,0.0,0.134,0.866,-0.1779,0.0
Vanessa​ and​ Maks’  - Jazz - Dancing with the Stars,9761,179,7,59,25.571428571428573,38.0,7.0,0.2,0.092,0.708,0.3818,0.0
Vegas victim reunited with man who saved her,109754,855,46,213,18.58695652173913,99.0,23.0,0.249,0.0,0.751,0.6486,0.1779
Venom F5 Unveiling Event - November 1 @ 11 AM Pacific,64243,684,10,203,68.4,69.0,6.0,0.0,0.0,1.0,0.0,0.0
Video shows man clinging to front of moving school bus,16977,31,1,70,31.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0
Vikings vs. Bears | NFL Week 5 Game Highlights,718781,5542,333,1750,16.64264264264264,4.0,1.0,0.0,0.0,1.0,0.0,0.0
Viral 'Jeopardy' winner describes his success,84982,123,6,32,20.5,18.0,2.0,0.6,0.0,0.4,0.6696,0.8176
Viral Instagram Makeup Trends!! Wavy Eyebrows Tested! Alisha Marie,1738837,86547,1065,7331,81.26478873239436,5573.0,500.0,0.303,0.034,0.663,0.9433,0.0
Viral Video UK: Geese bodyguards help a hedgehog cross road,80333,106,2,9,53.0,1.0,3.0,0.0,0.0,1.0,0.0,0.4019
Visiting Your Crappy Hometown,725411,25889,1104,3067,23.45018115942029,2.0,1.0,0.0,0.227,0.773,-0.5267,-0.5574
Vogue | Cindy Crawford Takes You on a 360° Tour of Her Closet | Supermodel Closets,180637,2002,138,192,14.507246376811594,236.0,6.0,0.135,0.16,0.705,-0.0772,0.0
WALK THE MOON - Headphones,51398,2540,104,347,24.423076923076923,62.0,2.0,0.0,0.124,0.876,-0.1759,0.0
WALK THE MOON - One Foot (Official Video),307155,14019,370,1134,37.88918918918919,4.0,0.0,0.368,0.0,0.632,0.872,0.0
WATERMELON FREAKSHAKE CUPCAKES- The Scran Line,63069,2725,53,162,51.41509433962264,87.0,7.0,0.361,0.0,0.639,0.9143,0.0
WE BARE BEARS CUPCAKES - NERDY NUMMIES,490491,25833,251,6338,102.9203187250996,5.0,1.0,0.33,0.0,0.67,0.7506,-0.0516
WELCOME BABY TAIKA!,515000,34727,195,4722,178.0871794871795,7.0,0.0,0.228,0.235,0.537,-0.0258,0.5093
WHAT I LOOK LIKE WITH EYEBROWS !,157104,6057,129,1704,46.95348837209303,145.0,9.0,0.435,0.0,0.565,0.9395,0.4199
WHAT I WORE: NEW YORK FASHION WEEK!,265660,14984,164,1378,91.36585365853658,3.0,0.0,0.0,0.0,1.0,0.0,0.0
WHAT IS THIS CHANNEL? / Gaby & Allison,82336,6598,40,376,164.95,236.0,1.0,0.333,0.0,0.667,0.6124,0.0
WHAT'S IN MY DIAPER BAG? || #MOMTEMBER,26300,993,12,63,82.75,42.0,1.0,0.287,0.0,0.713,0.8044,0.0
WHEN SPONGEBOB IS LIFE,60315,3337,39,204,85.56410256410257,112.0,2.0,0.0,0.0,1.0,0.0,0.0
WHITE WALKER GAME OF THRONES  -  HALLOWEEN MAKEUP TUTORIAL,251705,20754,130,1098,159.64615384615385,1331.0,17.0,0.09,0.083,0.828,0.0258,0.0
WILD SPACEAGE HALLOWEEN ALIEN TRANSFORMATION | John Maclean,32281,2797,44,560,63.56818181818182,15.0,0.0,0.177,0.117,0.706,0.2516,0.0
WILL IT BITE?! - BIG CREEPY SPIDER!,3611801,71737,1595,14898,44.97617554858934,69.0,2.0,0.0,0.0,1.0,0.0,0.0
WORLD'S BEST BROW PRODUCT?? | NikkieTutorials,1940009,110426,1578,7309,69.97845373891002,10026.0,192.0,0.0,0.0,1.0,0.0,0.7425
"WTF !? DO YOU EVEN KNOW ME, FT. SVEN | DESI PERKINS",473862,29491,361,2626,81.69252077562327,4.0,0.0,0.0,0.0,1.0,0.0,-0.7027
WTF Happened at the 2017 Emmys!? - ETC Live!,68909,1244,147,295,8.462585034013605,182.0,20.0,0.0,0.0,1.0,0.0,-0.7284
Wabash kicker takes his blocked field goal in for TD,332066,839,107,124,7.841121495327103,111.0,19.0,0.0,0.0,1.0,0.0,-0.2732
Walmart vs Amazon - Which Is More Successful - Company Comparison,306682,6970,293,1250,23.78839590443686,703.0,25.0,0.697,0.0,0.303,0.7845,0.6997
Wanda Sykes Confesses Everything While Eating Spicy Wings | Hot Ones,1351392,40680,2314,6196,17.579948141745895,6.0,0.0,0.406,0.0,0.594,0.6249,0.0
Want It All  (Full Length),6568548,7174,162,680,44.28395061728395,6.0,1.0,0.406,0.0,0.594,0.6249,0.0772
Warriors Training Camp & Ride Along With KD,126534,3137,267,427,11.749063670411985,119.0,7.0,0.2,0.0,0.8,0.3612,0.0
Watch Live Satellite Images Of Hurricane Irma: Evacuation Orders In Place In Florida | TIME,103666,196,67,80,2.925373134328358,14.0,11.0,0.123,0.175,0.702,-0.2259,0.0
Watch This,69349,31,4,34,7.75,11.0,3.5,0.386,0.0,0.614,0.6154,0.0
"Watch Us Build a 7,500 Piece Lego Millennium Falcon | WIRED",35730,1311,44,160,29.795454545454547,183.0,2.0,0.0,0.0,1.0,0.0,0.0
Watch live: Donald Trump gives first speech to UN general assembly,281248,3196,1332,2895,2.3993993993993996,124.0,26.0,0.367,0.0,0.633,0.4404,0.0
Watsky- Yes Britannia [x Infinity],62862,4474,33,424,135.57575757575756,109.0,1.0,0.072,0.06,0.868,0.25,0.4019
We Built This - Musical Performance from black-ish Season 4 Premeire,18254,683,8,91,85.375,70.0,3.0,0.344,0.0,0.656,0.6369,0.0
We Keep Voting Democrat!  Candace Owens Tells Watters What EVERY Black American Needs to Hear,45580,2348,41,504,57.26829268292683,2.0,0.0,0.321,0.059,0.6195,0.18259999999999998,0.0
We Need To Talk About The Las Vegas Shooting...,1881581,103554,3139,20133,32.98948709780185,7078.0,494.0,0.271,0.097,0.632,0.9455,0.0
We Put KKW & Fenty Beauty Makeup To The 8 Hour Test | Beauty With Mi | Refinery29,16768,348,19,58,18.31578947368421,17.0,1.0,0.475,0.245,0.28,0.5093,0.8225
We Tried 3 Iconic Kim Kardashian Looks KUWTK 10 Year Anniversary | Beauty Evolution | Refinery29,28508,375,34,34,11.029411764705882,38.0,3.0,0.0,0.0,1.0,0.0,0.5859
We Try 3 Kendall Jenner Makeup Looks KUWTK Anniversary | Beauty Evolution | Refinery29,56029,826,115,102,7.182608695652174,116.0,10.0,0.416,0.0,0.584,0.8193,0.5859
We Try Playing Grand Theft Auto 5 Without Breaking Any Laws,1309013,22548,3783,3258,5.9603489294210945,1.0,0.0,0.210625,0.01725,0.7721250000000001,0.24187499999999998,0.5859
We need to talk,2432324,144182,7843,11708,18.383526711717455,8867.0,500.0,0.185,0.081,0.735,0.8579,0.0
Weezer - Beach Boys,101864,2369,395,672,5.99746835443038,41.0,3.0,0.321,0.0,0.679,0.4295,0.0
Weezer - Weekend Woman,87280,2730,99,412,27.575757575757574,27.0,13.0,0.0,0.0,1.0,0.0,0.0
Weight Update: 6 weeks Post Surgery! 93 pounds!,673243,44892,689,6739,65.15529753265602,6.0,0.0,0.527,0.0,0.473,0.836,0.0
